RMSE,MAE,Pearson_R,fold,test_case,n_train,n_test,feature_combo,model
15.203282820053294,10.778098286343887,0.5869474224464954,4,4,32656,779,All,ANN
11.53915166453702,7.971229817407286,0.7303327002500074,5,5,32952,483,All,ANN
10.773743221112516,7.288686457175671,0.6945570909942097,6,6,32430,1005,All,ANN
13.001820004044253,10.89621645631667,0.6189194957848211,7,7,32225,1210,All,ANN
9.613232829387988,5.0096810570125125,0.7075621327840996,8,8,31846,1589,All,ANN
14.05318370703105,9.906819632372574,0.7543029317626654,9,9,32240,1195,All,ANN
9.319733288617025,6.49372059130646,0.8548016775530505,10,10,32196,1239,All,ANN
10.443847175113795,7.514124649703902,0.6678156515002861,11,11,30753,2682,All,ANN
9.735489438309141,7.241921682331854,0.6223634435557329,12,12,29368,4067,All,ANN
12.52725662308559,8.913121362792857,0.7923337501565807,13,13,32617,818,All,ANN
12.638797188224613,10.175755490138009,0.793973999260834,14,14,32812,623,All,ANN
9.544320848462528,6.024073262288264,0.6941927291618202,15,15,30799,2636,All,ANN
11.453397278277967,8.379197093584986,0.5998912347039911,16,16,32001,1434,All,ANN
9.114476481557077,6.0499597165601715,0.7866815028608278,17,17,31916,1519,All,ANN
8.22266860497217,5.461974529346817,0.8482344521094999,18,18,32694,741,All,ANN
12.69974040655747,10.426790257605429,0.8027795337128149,19,19,32564,871,All,ANN
11.161841937401759,7.984129336692518,0.49217515217920277,20,20,31486,1949,All,ANN
13.838296082619589,8.936696132030315,0.6477088590842154,21,21,31564,1871,All,ANN
15.931050834111224,11.165488397993839,0.5881826912339326,22,22,32973,462,All,ANN
13.021049743607701,8.85806071103675,0.7239463678752569,23,23,32271,1164,All,ANN
14.54136537797643,10.286386157794539,0.7131863683669322,24,24,32680,755,All,ANN
10.34233986291998,7.240668536991721,0.7023181326641899,1,1,32683,752,All,SVR
12.95669314021221,9.414417224921452,0.631003546867618,2,2,32458,977,All,SVR
13.321215040331495,8.896109900990844,0.6009795553959136,3,3,30821,2614,All,SVR
15.3906017784862,10.391423873279164,0.5865512891200402,4,4,32656,779,All,SVR
11.087854807280213,7.724813881436463,0.7623427114115107,5,5,32952,483,All,SVR
10.825605140624162,7.421120576639699,0.7220760318304069,6,6,32430,1005,All,SVR
11.394948446190014,8.60294854392139,0.545829113548277,7,7,32225,1210,All,SVR
8.576719619916947,4.839281435031371,0.7764420739162674,8,8,31846,1589,All,SVR
13.704504215547614,9.20918268512495,0.7551287488100819,9,9,32240,1195,All,SVR
8.78714631627198,5.960897493790091,0.868975353625519,10,10,32196,1239,All,SVR
9.072904167228073,6.199348055454277,0.7387676593380158,11,11,30753,2682,All,SVR
9.31487864602972,6.258529905916087,0.6091632277811095,12,12,29368,4067,All,SVR
13.265831730729609,9.586008374433005,0.7570604345430516,13,13,32617,818,All,SVR
12.199498682246382,8.916737277250524,0.7847552381438715,14,14,32812,623,All,SVR
8.838656412168305,5.377090594548217,0.7372399487365817,15,15,30799,2636,All,SVR
11.884637645584034,8.854557820781446,0.6109768509299287,16,16,32001,1434,All,SVR
9.39079579357891,6.652000073109116,0.7991913780773713,17,17,31916,1519,All,SVR
8.55634598446502,5.844230152657416,0.8373769274090265,18,18,32694,741,All,SVR
11.930127695055617,9.78989459243139,0.808771330587208,19,19,32564,871,All,SVR
11.517336700118145,8.01028035259387,0.5014282434999541,20,20,31486,1949,All,SVR
11.09067725086061,7.161541838120784,0.7608700469384393,21,21,31564,1871,All,SVR
15.3324030410045,10.55045300405792,0.6315990586740196,22,22,32973,462,All,SVR
11.873976360579464,7.634685019735581,0.7724490442983355,23,23,32271,1164,All,SVR
14.541213916392158,9.528358086621637,0.709699830217503,24,24,32680,755,All,SVR
